file,name,x,y,width,length,rotation,split_alpha,opacity
0.jpg,b000,119.33437985666826,172.67052393431283,4.651135421660399,10.044154741718192,0.28636948407798446,None,0
0.jpg,b001,217.83504622858274,111.16344559244126,5.6037830660409655,17.035307277278992,5.788437170240835,None,0
0.jpg,b010,217.7544301028579,116.08585419850849,3.136821770805247,17.53770525133997,5.85941712072944,None,0
0.jpg,b011,219.7588649953143,119.36216662072788,4.276070200780526,16.242470048429706,5.8476547184389185,None,0
0.jpg,b100,307.387320178387,81.3704361500877,5.080900072255491,15.875579528267373,5.3534267990348585,None,0
0.jpg,b101,238.5676477028178,155.98247594984642,5.706523472846216,18.480014923760645,5.413529555555598,None,0
0.jpg,b110,116.57057836487532,177.77637694556736,7.400067928246795,17.04394101961203,0.34225777263208623,None,0
1.jpg,b000,117.89272311510605,173.71443122444987,3.511466263013398,11.43192769575351,0.37373948646226823,None,0
1.jpg,b001,217.9831309313592,111.42315707270784,5.898891261063286,18.31512057785497,5.754741334683173,None,0
1.jpg,b010,217.63275718038255,116.58634880632331,3.248873948527459,19.168678124749064,5.848682393484806,None,0
1.jpg,b011,219.9419687942025,119.76006559682112,4.4037024962208,18.47247017463387,5.843268470004541,None,0
1.jpg,b100,307.0821256537942,81.61253741670339,5.379147292695403,17.178400161424054,5.2668626137647365,None,0
1.jpg,b101,237.80814842908566,156.4492193833118,5.5804750477201575,19.78506095175105,5.392447421093911,None,0
1.jpg,b110,115.68174936618799,178.64344608489247,7.172353794981841,17.27374710381053,0.3878932343067357,None,0
2.jpg,b000,117.00772636154264,173.85548985305576,2.883028982949684,12.07638497758716,0.17962823009963272,None,0
2.jpg,b001,218.2674953741024,110.70521345148842,5.976635055230574,19.991814417804715,5.768937222167494,None,0
2.jpg,b010,218.02287806713173,115.8260908074537,3.058893721383246,19.543852467858216,5.811029626667269,None,0
2.jpg,b011,219.98518828419122,119.33150453900765,4.725866174664736,19.80018503575708,5.785467706217053,None,0
