file,name,x,y,width,length,rotation,split_alpha,opacity
13.png,b00,108.11325581468493,97.44986954359503,6.254691214847485,14.18412154523842,1.0075273116027905,None,0.2
13.png,b01,105.99352231333788,110.14686430214554,6.208851046869021,15.865664130514498,5.490640728888663,None,0.2
14.png,b00,107.64654551995719,97.1781556603206,6.100162334072335,15.074096389133453,0.8995810138325935,None,0.2
14.png,b01,105.71933570486856,110.26815441464011,6.257697109291451,16.02796392069876,5.5695528440012945,None,0.2
15.png,b00,107.40832703875623,97.0764828016297,6.025861001031852,15.397341386540015,0.9124558684664089,None,0.2
15.png,b01,105.76480547859816,110.45327533400463,6.1908236641158005,16.23826352529942,5.518641161180817,None,0.2
16.png,b00,107.39436599130259,97.25449680739432,5.658261302042305,15.96146381547187,0.9408531392215138,None,0.2
16.png,b01,105.55312184914709,110.08973390722201,5.493899182866881,15.749247765152624,5.6655309690920985,None,0.2
17.png,b00,107.25789931750258,97.04117662274017,5.836089705395968,16.3966834147838,0.9121430820772948,None,0.2
17.png,b01,105.16407558416559,110.39101379176407,6.011327143105453,17.090502435355372,5.585637226945449,None,0.2
18.png,b00,106.01914219833866,96.47464197121757,5.605047214271266,15.556336310024781,0.8305256338861455,None,0.2
18.png,b010,107.92467461597278,107.894996731805,6.288500028698344,7.842010605594797,5.57423066153253,0.4729271004825787,0.2
18.png,b011,101.63150369958487,113.29272900438518,6.288500028698344,8.739848623010934,5.57423066153253,0.4729271004825787,0.2
19.png,b010,107.62752222062336,108.18078171958919,6.557547645129603,9.718042878331747,5.459518019699395,0.4729271004825787,0.2
19.png,b011,102.0490632849771,113.67823895146623,5.962558989558346,7.869632841937077,6.557782772260625,0.4729271004825787,0.2
19.png,b000,109.18255539310775,99.85611402136125,6.428474165910711,8.63877418181947,0.8735639166099921,0.51402411352955,0.2
19.png,b001,103.78694904467454,93.41412445845118,6.428474165910711,8.167391043584585,0.8735639166099921,0.51402411352955,0.2
20.png,b010,108.20571568585133,108.51341076646273,5.998918918093467,8.031893417483582,5.6309425858872935,0.4729271004825787,0.2
20.png,b011,101.44103447118543,113.31503153611908,6.993061447896726,9.023473720501842,5.555455141457334,0.4729271004825787,0.2
20.png,b000,109.15072947411726,100.07227996317107,5.465040945069322,9.845997625292071,1.0612632358844503,0.51402411352955,0.2
20.png,b001,103.33010355633323,93.1127715299656,6.2225816406486825,8.2020790044068,0.8375833924602019,0.51402411352955,0.2
21.png,b010,108.32844702720969,108.19207067818989,5.891333123511652,8.95757390789332,5.466085214596892,0.4729271004825787,0.2
21.png,b011,101.21522217341338,113.12833292507663,6.6647548005422514,9.072345568683154,5.7862719873006645,0.4729271004825787,0.2
21.png,b000,109.69089014008567,99.87298787834557,5.42460799337283,8.525580141664665,0.7730323241938422,0.51402411352955,0.2
21.png,b001,103.52971662921101,93.18423225686281,6.279190023460533,9.970025539137959,0.7829666519749409,0.51402411352955,0.2
22.png,b010,107.97937021706083,108.43564265618856,5.273398272386325,10.660472780183964,5.6963278314598655,0.4729271004825787,0.2
22.png,b011,100.22983179013731,113.73101610190929,6.166009284506765,8.522006282647329,5.494533266022702,0.4729271004825787,0.2
22.png,b000,108.86936438804925,99.44895423931933,5.396085492430585,10.086794430341552,0.7526777883605765,0.51402411352955,0.2
22.png,b001,102.64347966178218,92.88177778524457,6.572582159808836,8.828986189128344,0.8185450726440918,0.51402411352955,0.2
23.png,b010,108.35778470458567,108.29198228970688,5.376135684532744,10.665811900158317,5.705142470614971,0.4729271004825787,0.2
23.png,b011,100.1902993345965,113.36398724248292,6.889815068626987,8.94729383728969,5.873009971300043,0.4729271004825787,0.2
23.png,b000,108.26916697199663,98.69311668048246,5.312496475146276,12.399588456109353,0.8701708635176186,0.51402411352955,0.2
23.png,b001,101.71444060355918,92.14551491273474,6.532865920060175,7.712520293531355,-0.19046995001974543,0.51402411352955,0.2
24.png,b010,108.90451471326422,108.01663595006164,5.780039757964532,10.011935214108766,5.5930281969859665,0.4729271004825787,0.2
24.png,b011,100.15868083605868,113.04474086240718,6.0947975609471134,10.265828820093697,5.6652281558141935,0.4729271004825787,0.2
24.png,b000,108.30879104629123,98.69228700043689,5.323881433553355,12.631012804209158,0.8593339048235955,0.51402411352955,0.2
24.png,b001,101.3817480497508,92.26206772361097,6.723304851218568,7.194182854802863,0.885295017027203,0.51402411352955,0.2
25.png,b010,108.88341641174105,108.3843473206063,5.5381018400970845,9.826033205477417,5.9737742820288195,0.4729271004825787,0.2
25.png,b011,99.73823484643258,112.87602546911067,6.938122598326065,10.204604886828196,5.6847758781604805,0.4729271004825787,0.2
25.png,b000,108.43554647473725,99.69021812744947,4.844674816490447,12.324481988094766,0.7382986325623544,0.51402411352955,0.2
25.png,b001,101.36421228162219,92.9313185574714,7.270276478297097,6.584779567657027,0.5482184422675325,0.51402411352955,0.2
26.png,b010,109.38350023408104,108.1064991861461,5.678880484639073,10.38403266002054,5.853019707012795,0.4729271004825787,0.2
26.png,b011,99.55261907437244,112.902177098576,7.116825306756231,9.704623866063805,5.60959573029063,0.4729271004825787,0.2
26.png,b000,109.48276020412365,100.46977253080186,4.9336285071523855,10.683683836913072,0.4866757369604927,0.51402411352955,0.2
26.png,b001,101.62276593519839,93.76293154373705,6.636076044147738,10.514109007108273,0.7194949168373296,0.51402411352955,0.2
27.png,b010,109.00974347771697,107.79301018721934,5.96399097708258,9.94718754776832,5.9259448379253765,0.4729271004825787,0.2
27.png,b011,99.71652618018547,112.68257416918236,7.546545600668437,10.306161844860105,5.513599313710472,0.4729271004825787,0.2
27.png,b000,110.41748755339486,100.9262366912761,5.4978421644646795,9.80963271464712,0.301510988405581,0.51402411352955,0.2
27.png,b001,101.7009319351684,93.91707518724027,6.41009460837156,11.192079814044451,1.1653271053617311,0.51402411352955,0.2
28.png,b010,108.49303919597523,107.7876651126041,6.1446930669127235,9.12350481314785,5.886061214709887,0.4729271004825787,0.2
28.png,b011,99.17342438759037,112.52217716082649,7.214537286896412,9.720705153960775,5.289504027477998,0.4729271004825787,0.2
28.png,b000,109.7058789380485,101.04916092981162,5.437870566265562,10.284673229646756,0.2970571812451618,0.51402411352955,0.2
28.png,b001,101.36001276006131,93.9813725725398,6.553597220573713,11.069592221831273,1.192496681839588,0.51402411352955,0.2
29.png,b010,109.21600763396458,108.16275876533962,6.245147022612523,9.711571827095455,6.434999969292259,0.4729271004825787,0.2
29.png,b011,98.67276890243808,112.76502688046575,6.567485511896899,10.501395516988186,5.211539290429616,0.4729271004825787,0.2
29.png,b000,109.5251985462617,101.00658687336798,5.48017091988154,10.517648368392846,0.31455795841717576,0.51402411352955,0.2
29.png,b001,100.8888336927629,93.94178997050106,6.399843496863543,10.864230408803008,1.217976930672722,0.51402411352955,0.2
30.png,b010,109.07334568224665,107.90812507965545,6.378469343245874,9.566856092073579,6.5245866313674625,0.4729271004825787,0.2
30.png,b011,98.66880619491397,112.5951849943125,6.285421569272419,11.28927393515374,5.422415266490668,0.4729271004825787,0.2
30.png,b000,109.48860077777444,101.02358602452762,5.750682042935179,10.49600339683116,0.27481808913313793,0.51402411352955,0.2
30.png,b001,100.52194728000032,93.95590317299549,6.390909759398686,10.055010095261224,1.2655347254512321,0.51402411352955,0.2
31.png,b010,108.96465967362337,108.25635017474745,5.866766742338327,9.457165778457782,6.47174610136959,0.4729271004825787,0.2
31.png,b011,98.27917397865534,112.63861846465115,6.679958464348667,10.92717775870783,5.452736250414072,0.4729271004825787,0.2
31.png,b000,109.72418921681495,100.76380572730824,5.397215010896887,10.855663329400185,0.17792065051365177,0.51402411352955,0.2
31.png,b001,100.31389966901963,93.95929527213046,6.56990003572568,10.557410281913327,1.3596780168631928,0.51402411352955,0.2
32.png,b010,108.40846530011883,108.17207754686689,6.151022318573277,8.930737523293134,6.250488897799096,0.4729271004825787,0.2
32.png,b011,98.43024019059574,112.76724378787964,6.112386876577638,11.891226091907154,5.38821426101452,0.4729271004825787,0.2
32.png,b000,109.54910284780729,101.06545866539115,6.278303821620484,10.870417121139253,0.08331677295445752,0.51402411352955,0.2
32.png,b001,100.34091647004718,93.90789320307867,6.639005342650011,10.285201481368441,1.3176695651038586,0.51402411352955,0.2
33.png,b010,108.9540555063888,108.2213700203309,6.734450372836391,9.908952421981988,6.38712407867692,0.4729271004825787,0.2
33.png,b011,98.42596819149715,112.6093634208637,5.922933370962184,11.801032363147922,5.411722468980089,0.4729271004825787,0.2
33.png,b000,109.32753424811227,101.03641495826827,4.913819569729577,10.983511174570419,0.15424472819465146,0.51402411352955,0.2
33.png,b001,100.31119891431432,93.73562966947172,6.752878929548517,10.73023700980795,1.351301304203723,0.51402411352955,0.2
34.png,b010,108.80365374304894,108.30771806369792,5.632192172090055,11.897780075568441,6.602096389895531,0.4729271004825787,0.2
34.png,b011,98.35176712094062,112.70597435593415,5.840674196035687,11.876206359918697,5.398921225242176,0.4729271004825787,0.2
34.png,b000,108.94339740546613,101.16033481928932,4.587728679947725,12.173967348706134,0.07039889670176931,0.51402411352955,0.2
34.png,b001,100.33493404612554,94.22493888110333,6.626479034164072,10.902414236782402,1.4138221038906922,0.51402411352955,0.2
35.png,b010,109.46926258383617,108.59671394766042,5.624942302232105,10.976585063451465,6.478026742365235,0.4729271004825787,0.2
35.png,b011,98.35417195255536,112.91856999209871,6.073709434467462,11.418170080948274,5.302704076401992,0.4729271004825787,0.2
35.png,b000,108.97872512017753,101.15051789235342,4.657184586434,11.938509374249195,0.07660297920002808,0.51402411352955,0.2
35.png,b001,100.41689783215655,93.85574012901682,5.975242883214946,12.059497110742951,1.2570663637953965,0.51402411352955,0.2
36.png,b010,109.66538687569745,108.85263776212112,5.711593118489862,11.478227189247136,6.51380445137528,0.4729271004825787,0.2
36.png,b011,98.55100286433304,112.5948191076213,6.784390907974838,11.841863197711952,5.39527414717679,0.4729271004825787,0.2
36.png,b000,109.99045904678907,101.25276179853066,4.747165802558204,11.281071918963935,0.10532695450494124,0.51402411352955,0.2
36.png,b001,100.00940429045555,94.11577205219918,6.211195379374434,11.835731592947186,1.456114330610263,0.51402411352955,0.2
37.png,b010,109.74911893990391,109.06549573210057,6.0333749290881675,11.18668998819898,6.487347411967575,0.4729271004825787,0.2
37.png,b011,98.59391778994205,112.71806392511503,6.597026550088585,11.796928274846623,5.4069708118442845,0.4729271004825787,0.2
37.png,b000,108.69709819529025,101.04733826317748,4.537458952080762,13.653902281151202,0.05621786644053556,0.51402411352955,0.2
37.png,b001,99.70771116356589,94.30393668023046,6.222750912651213,12.143920431189535,1.5090673307248652,0.51402411352955,0.2
38.png,b010,109.86155672594202,109.28369897240466,5.45805726554838,11.55961212517792,6.5554196056893845,0.4729271004825787,0.2
38.png,b011,97.96401933028292,113.31750262047035,6.293513982178103,12.033892669658254,5.458764315123759,0.4729271004825787,0.2
38.png,b000,107.83292138765893,100.95108278310725,4.623421656979082,14.702409023462163,0.08112446374068505,0.51402411352955,0.2
38.png,b001,99.33562333556918,93.78482432342389,6.338022006854969,12.107557015228712,1.4088312518667263,0.51402411352955,0.2
39.png,b010,110.08325871294062,109.02350886784987,5.237168853647747,12.44450192812717,6.43327452112995,0.4729271004825787,0.2
39.png,b011,97.96606970420463,113.48302893600938,6.344148081948793,15.037710868302707,5.474064201557744,0.4729271004825787,0.2
39.png,b001,99.39415078482216,93.48918765384971,6.684694752606079,12.640863055060306,1.3880543950817945,0.51402411352955,0.2
39.png,b0000,110.35700172920232,101.71893316706105,3.8213625951599295,11.089678489805884,0.15932548621128761,0.7229327669444217,0.2
39.png,b0001,102.78422117359185,100.50208232789358,3.8213625951599295,4.25016913762701,0.15932548621128761,0.7229327669444217,0.2
40.png,b010,110.06589667595748,109.50269495134383,5.999457307419342,11.825376501080328,6.613188808173796,0.4729271004825787,0.2
40.png,b011,97.93249977716933,113.2013727094885,6.150684510283421,13.397469991265762,5.368390239113356,0.4729271004825787,0.2
40.png,b001,99.35875239482587,94.58484875531802,6.539490377001328,13.157920121771957,1.4451090009272447,0.51402411352955,0.2
40.png,b0000,110.74934052702467,101.08701635871415,4.746264232258877,10.244626851595271,-0.048923191728322865,0.7229327669444217,0.2
40.png,b0001,104.3079769446739,101.29763522657333,3.407406410627762,4.261425046544765,-0.20885302007223805,0.7229327669444217,0.2
41.png,b010,109.99932535648722,109.10213824809114,5.623923492390621,11.658098099782405,6.646320581324373,0.4729271004825787,0.2
41.png,b011,97.88788654898475,113.04381341791765,5.8587784810268495,13.772799513566545,5.3668505461742955,0.4729271004825787,0.2
41.png,b001,98.19041071967408,94.66678145108418,5.892067873477778,14.202756715260724,1.730144660074579,0.51402411352955,0.2
41.png,b0000,109.38544869671657,101.14920572269057,4.815620324009302,13.60420509734107,0.05544265666503654,0.7229327669444217,0.2
41.png,b0001,101.80932709503564,100.11458735835689,2.386041887441783,2.970638307380216,-0.3765846178005866,0.7229327669444217,0.2
42.png,b010,110.08353638124623,108.9052006193233,5.516355878118291,11.668836515034695,6.59029850778448,0.4729271004825787,0.2
42.png,b011,97.6811023747227,112.92674273967127,6.05430144638388,13.44796626474321,5.260695775584443,0.4729271004825787,0.2
42.png,b001,98.04671050907412,95.9447346018074,5.732243988438132,14.047501906739248,1.8311148198172529,0.51402411352955,0.2
42.png,b0000,109.19001732496245,100.91358874435602,4.801541485234223,12.741178459351191,0.20773780905011102,0.7229327669444217,0.2
42.png,b0001,102.50732439564487,100.09356227721459,2.0789774951642026,2.1355934512538273,-0.2713176482991049,0.7229327669444217,0.2
43.png,b010,109.76830327201486,108.57071202847565,5.846674592527864,11.757416580969323,6.746361538114425,0.4729271004825787,0.2
43.png,b011,97.54068258905387,112.69792072540429,6.166581742022621,13.592690360451607,5.261668330273787,0.4729271004825787,0.2
43.png,b001,98.25316168617933,95.77714159841113,4.986294753786477,13.942745111577933,1.7850666241124102,0.51402411352955,0.2
43.png,b0000,109.8841603914553,100.68888565691856,4.720080262459673,13.423923852058675,0.4307361482087478,0.7229327669444217,0.2
43.png,b0001,103.24017721767433,99.31925399833732,2.1682682035565084,2.547239938130016,-1.251942923985479,0.7229327669444217,0.2
44.png,b010,109.90015068038596,108.53607988828085,5.844255649786048,11.70164581282569,6.55877529708822,0.4729271004825787,0.2
44.png,b011,97.8261930340132,111.57970403155154,6.423140734127997,13.68552347464356,5.202671802675189,0.4729271004825787,0.2
44.png,b0000,109.37254746591171,100.9904830657418,4.737766515133916,12.19218238783317,0.5129005970798128,0.7229327669444217,0.2
44.png,b0001,101.81725451697486,97.38360033665307,2.2806427525680064,3.9618703419916885,-2.4683348553087776,0.7229327669444217,0.2
44.png,b0010,97.27906079127752,99.12243067713501,4.968238413607491,8.925782378867487,1.8459849502713288,0.5887846768936575,0.2
44.png,b0011,99.33871796960072,91.82779405143108,4.968238413607491,6.233889278959308,1.8459849502713288,0.5887846768936575,0.2
45.png,b010,109.57897360235053,108.7212084563891,5.023480806813271,13.558324438495928,6.666956374870805,0.4729271004825787,0.2
45.png,b011,97.47939675477113,111.69863107323661,6.078438842058396,14.669835271542304,5.033996852646244,0.4729271004825787,0.2
45.png,b0000,109.60856394770093,100.24312889293262,4.546997092735659,14.707403844700494,0.4797214695265191,0.7229327669444217,0.2
45.png,b0001,100.88159097791066,96.89622500791593,2.5443208463604923,4.764197889562796,-2.1623890439269564,0.7229327669444217,0.2
45.png,b0010,97.13507465405526,99.32579214718939,5.2403596523622955,8.428940511120569,1.6007550209070374,0.5887846768936575,0.2
45.png,b0011,98.88466195417631,92.34573738207789,5.445560320721744,6.852887364743958,2.5219126623069505,0.5887846768936575,0.2
46.png,b010,109.76719381350206,108.7623346536657,5.320440502335912,13.330005907610486,6.774322461297761,0.4729271004825787,0.2
46.png,b011,97.50220204725271,111.81213237616414,6.1596734445854295,14.905887214839083,4.992299154287307,0.4729271004825787,0.2
46.png,b0001,96.23828104282032,94.78450562043041,3.3045799698231915,3.367590733854385,-2.025205134624394,0.7229327669444217,0.2
46.png,b0010,97.91009443672519,99.01566752702061,4.967833530417263,8.652693605808032,1.946083798790264,0.5887846768936575,0.2
46.png,b0011,99.29294230033724,91.92520777955735,5.83600788324282,5.52345376402965,2.04438392642865,0.5887846768936575,0.2
46.png,b00000,112.40304054573727,101.80851186516294,4.750294768913264,7.903834786056187,0.4654266776357284,0.519408756865614,0.2
46.png,b00001,105.60386264392181,98.39378918112826,4.750294768913264,7.313149297446925,0.4654266776357284,0.519408756865614,0.2
47.png,b010,110.1509775401788,108.23888378059867,5.769239942920332,13.02088450098098,6.790793987759083,0.4729271004825787,0.2
47.png,b011,97.88100949100662,111.88451477361296,6.0120028854598075,14.520197579676127,5.111219846694754,0.4729271004825787,0.2
47.png,b0001,95.66527278828131,95.78998972033445,2.0185804142524897,2.091681256434557,-2.649775808513777,0.7229327669444217,0.2
47.png,b0010,97.09061344538205,99.45251077961163,4.7661802579526285,8.113093264252088,2.0058162940770545,0.5887846768936575,0.2
47.png,b0011,98.98918470942809,92.34770517669371,5.072305176938618,7.947103140410564,2.246767492508763,0.5887846768936575,0.2
47.png,b00000,112.12934787053037,101.33046998941244,4.827393036407317,9.306004924115838,0.6560441420223927,0.519408756865614,0.2
47.png,b00001,105.26436880361784,98.40861287136802,4.971188379848686,6.2427218951575565,0.7097528944892586,0.519408756865614,0.2
48.png,b010,110.16180776048178,108.14374008276661,5.34986181462929,13.315577877118974,6.801623871121962,0.4729271004825787,0.2
48.png,b011,97.55303276470023,111.77122236736432,5.664527456771066,14.851968731708054,4.960867009693141,0.4729271004825787,0.2
48.png,b0001,96.6866389607036,92.93937860171656,2.385026655472477,3.8186558801302457,-4.046938055989253,0.7229327669444217,0.2
48.png,b0010,96.26517862505537,100.10897616931128,4.73508695896902,7.765717440213529,1.6297767302973867,0.5887846768936575,0.2
48.png,b0011,99.64476708059438,93.17634485265658,4.658437480462362,10.76848892370939,1.558825667064833,0.5887846768936575,0.2
48.png,b00000,112.71167148178066,102.0559710392408,5.26168245359099,7.443898250819705,0.8008091572823424,0.519408756865614,0.2
48.png,b00001,105.56482869153194,98.55966407652471,5.669942372183322,5.091365579310218,-0.003073762548200784,0.519408756865614,0.2
49.png,b010,110.17689856790219,108.50253213533237,5.201059608719844,13.851337081386447,6.842930299397136,0.4729271004825787,0.2
49.png,b011,97.70334870755735,111.51840115351995,5.775516637100443,15.976793835947772,5.017111314467051,0.4729271004825787,0.2
49.png,b0001,97.51750858115254,97.0128238346414,2.9960372252304737,6.843525225254227,-3.5469807477417685,0.7229327669444217,0.2
49.png,b0010,95.97564446546333,101.14515958465041,4.256011579568026,6.553018569932092,2.7721915423837107,0.5887846768936575,0.2
49.png,b0011,99.02061220921199,91.8870421760376,4.559174201033274,8.972804118062687,2.1408576351716553,0.5887846768936575,0.2
49.png,b00000,112.36258314096928,101.97937353344211,4.913699682861914,8.384649246824639,0.4502724254733763,0.519408756865614,0.2
49.png,b00001,104.58612095025516,98.2091649684136,4.921433265701847,3.1330443799574614,0.2441833647683853,0.519408756865614,0.2
50.png,b010,109.90579062949591,108.35177644577159,5.405690391430207,14.346263714258802,6.793673850851643,0.4729271004825787,0.2
50.png,b011,97.87588290919454,111.77476245817819,6.066445241529884,15.348115912180598,5.030371764854272,0.4729271004825787,0.2
50.png,b0001,98.69691752342034,95.4874085801794,3.662821472002237,5.491802266611127,-2.948263969623243,0.7229327669444217,0.2
50.png,b0010,95.70882934742993,100.45945815631454,5.871415781532153,8.03956202314306,1.6519813359648494,0.5887846768936575,0.2
50.png,b0011,98.75439995689078,91.31761860948926,4.724944907327921,7.031820431588111,2.2863240193158223,0.5887846768936575,0.2
50.png,b00000,112.72623625186603,102.03761967584138,5.2353029378801965,7.696237305851451,0.7233337912797162,0.519408756865614,0.2
50.png,b00001,104.99132772989464,98.45505133428853,4.893718059799256,2.385272928519858,0.13673590602184904,0.519408756865614,0.2
51.png,b010,109.99100856266192,108.66123232311762,4.874851407085442,14.57850977698002,6.798739721925352,0.4729271004825787,0.2
51.png,b011,97.40398569658784,111.55065383722076,5.4423938215065535,16.66958864625578,5.07625792986771,0.4729271004825787,0.2
51.png,b0001,99.42248154669214,97.07881036147398,3.324823159482146,7.897846185490779,-2.402637084711145,0.7229327669444217,0.2
51.png,b0010,94.9979326873528,100.64164275940256,6.395366712724131,7.171356845910069,2.396514519861421,0.5887846768936575,0.2
51.png,b0011,99.06069703265611,90.80974138957423,5.003254258275611,7.47155360598402,2.4205478773452955,0.5887846768936575,0.2
51.png,b00000,112.58030787224277,101.99686589244362,5.258302278459488,7.191776415809817,0.8023669490014699,0.519408756865614,0.2
51.png,b00001,105.08806816060522,98.4082491080352,4.010499112979642,6.899942975799615,0.654984312396742,0.519408756865614,0.2
52.png,b011,97.60779982055024,111.3470666581204,5.207234833906213,15.988040935494494,4.992154416222808,0.4729271004825787,0.2
52.png,b0001,96.61637553428878,96.46211386646922,3.5507001822718376,7.196392580136127,-3.8443261513045863,0.7229327669444217,0.2
52.png,b0010,94.2249612162836,101.26704015553823,5.309982722419926,6.12645249561005,1.7023349433608825,0.5887846768936575,0.2
52.png,b0011,99.05904648770456,91.07822192450901,5.042531613905949,7.497405922815519,2.503535661140966,0.5887846768936575,0.2
52.png,b00000,113.45893624616343,102.40151985702619,4.699986836901487,7.81994965664144,0.5459054297104433,0.519408756865614,0.2
52.png,b00001,104.03141197166387,98.45457729939096,4.685789917311117,8.367424321482314,0.38460181864893933,0.519408756865614,0.2
52.png,b0100,112.8472052650567,110.40642212117378,5.442918889450481,9.34409391635213,6.8432043309341,0.6329602019414737,0.2
52.png,b0101,106.59346539390991,106.48547708215277,5.442918889450481,5.4184359989428055,6.8432043309341,0.6329602019414737,0.2
53.png,b0001,97.48932146666274,93.64834603460368,3.0814039353142673,6.485509512906509,-4.663457240412429,0.7229327669444217,0.2
53.png,b0010,93.62841391661766,100.61936080113203,5.529292970935424,9.870397464983679,2.272101216261525,0.5887846768936575,0.2
53.png,b0011,100.15593386694628,90.79435309696625,5.079678903068731,5.752097795970582,1.8394514532368909,0.5887846768936575,0.2
53.png,b00000,113.04621563294292,101.98727312941436,5.090859997401758,8.009504089969047,0.5587254069775887,0.519408756865614,0.2
53.png,b00001,103.5576956673667,98.12234176131109,4.757059202898583,7.663912738058898,-0.14820387609744684,0.519408756865614,0.2
53.png,b0100,113.13626321120857,110.76653072219169,5.622848002029661,7.570558679398302,7.206581237407157,0.6329602019414737,0.2
53.png,b0101,106.8756244872769,106.87774252633112,5.002410116566517,7.261260909852838,7.153859063975921,0.6329602019414737,0.2
53.png,b0110,98.08380731108085,107.15029047937645,5.21119439522668,6.529230073041384,4.875404660802283,0.41400744678292145,0.2
53.png,b0111,96.8040488791001,114.93115025046771,5.21119439522668,9.24157338418456,4.875404660802283,0.41400744678292145,0.2
54.png,b0001,98.4325343020272,93.87867632101842,2.6680780099624744,5.7954930118162205,-6.137303858974907,0.7229327669444217,0.2
54.png,b0010,93.7139010784569,100.52898930137454,5.518171972427386,10.105480683538353,1.967747115622455,0.5887846768936575,0.2
54.png,b0011,99.92900036389683,90.27226493368482,4.664829601451601,7.002280204758072,2.927650571569169,0.5887846768936575,0.2
54.png,b00000,113.28497227659392,102.41836999044342,5.634192837870954,8.264290735036864,0.7976966673627028,0.519408756865614,0.2
54.png,b00001,104.14352917716157,98.28094005958626,4.935960910965999,7.69143118951009,-0.10158546857478122,0.519408756865614,0.2
54.png,b0100,113.48215799725752,110.46685363350552,5.838499878390429,8.973637189428693,6.986764522515644,0.6329602019414737,0.2
54.png,b0101,107.12487545436795,106.30157498562772,4.86768531731184,7.172194452607049,6.532272951825876,0.6329602019414737,0.2
54.png,b0110,98.14030075166959,106.88111427515956,4.942722567559471,8.523644102831724,4.748102927098217,0.41400744678292145,0.2
54.png,b0111,97.15017632443944,114.85495189298186,6.109038949939702,8.687026543533621,4.990903680355567,0.41400744678292145,0.2
55.png,b0001,98.26572212360549,93.83724111962253,2.679117458456655,5.499692473716659,-6.010781919168507,0.7229327669444217,0.2
55.png,b0010,93.41346652679587,100.82641133597592,5.241727991299969,9.60984429355345,2.2422007294776862,0.5887846768936575,0.2
55.png,b0011,100.26135921815836,90.13454121220202,4.661278463083352,6.396941371104151,2.647337299576513,0.5887846768936575,0.2
55.png,b00000,113.19537054240163,102.07887326046233,5.450713469343957,8.556795403377652,1.1577147191857158,0.519408756865614,0.2
55.png,b00001,104.33779168555664,98.15394379737704,4.988592905166494,7.810062312968364,-0.060584567319758725,0.519408756865614,0.2
55.png,b0100,113.20376352261106,110.46180391210072,6.175916182826449,9.035101500528786,6.957484232933743,0.6329602019414737,0.2
55.png,b0101,106.87824776576934,106.03881642085685,5.049854081418892,6.950992775767238,6.691446094370149,0.6329602019414737,0.2
55.png,b0110,98.4317329570036,106.20606781211166,4.51816241758622,7.338280227334299,4.605642057574378,0.41400744678292145,0.2
55.png,b0111,97.09593239326524,114.71583736423712,6.194990621219422,9.976751585503774,4.938699559715252,0.41400744678292145,0.2
56.png,b0001,98.21072322574871,93.94780534364828,4.646373094600299,4.5230480721916395,-5.563672396811596,0.7229327669444217,0.2
