file,name,x,y,width,length,rotation,split_alpha,opacity
0.png,b000,54.5625,97.55572916666667,17.0,26.0,5.97,None,None
0.png,b001,72.446875,71.20939217032968,15.0,28.0,1.5,None,None
0.png,b010,89.2703125,62.27409048507462,14.0,23.0,1.05,None,None
0.png,b011,85.6328125,89.80699282786885,14.0,24.0,2.29,None,None
0.png,b100,161.565625,95.7850554435484,16.0,21.0,2.01,None,None
0.png,b101,168.9921875,116.36433823529413,13.0,22.0,0.48,None,None
